BN.data (written by ASE) 

4096 	 atoms 
2  atom types
0.0      160.79359436039999  xlo xhi
0.0      69.625668740899997  ylo yhi
0.0                      20  zlo zhi
    -40.198398590099998                       0                       0  xy xz yz


Atoms 

     1   1      1.2562125179999999              0.72526013                       0
     2   1  1.2561999999999999e-05      2.9010622779999999                       0
     3   1     -1.2561873939999999      5.0768644260000002                       0
     4   1             -2.51238735      7.2526665750000001                       0
     5   1     -3.7685873060000001      9.4284687229999999                       0
     6   1     -5.0247872620000003      11.604270871000001                       0
     7   1     -6.2809872179999999            13.780073019                       0
     8   1     -7.5371871739999996            15.955875167                       0
     9   1     -8.7933871299999993      18.131677315000001                       0
    10   1     -10.049587086000001            20.307479463                       0
    11   1           -11.305787041      22.483281611999999                       0
    12   1           -12.561986997      24.659083760000001                       0
    13   1           -13.818186953            26.834885908                       0
    14   1     -15.074386908999999      29.010688055999999                       0
    15   1     -16.330586865000001      31.186490203999998                       0
    16   1           -17.586786821      33.362292351999997                       0
    17   1           -18.842986777      35.538094501000003                       0
    18   1           -20.099186733      37.713896648999999                       0
    19   1     -21.355386688999999      39.889698797000001                       0
    20   1     -22.611586644999999      42.065500944999997                       0
    21   1     -23.867786600999999      44.241303092999999                       0
    22   1     -25.123986556999998      46.417105241000002                       0
    23   1     -26.380186513000002      48.592907388999997                       0
    24   1     -27.636386469000001      50.768709538000003                       0
    25   1     -28.892586425000001      52.944511685999998                       0
    26   1     -30.148786381000001      55.120313834000001                       0
    27   1           -31.404986337      57.296115982000003                       0
    28   1     -32.661186291999996      59.471918129999999                       0
    29   1           -33.917386248      61.647720278000001                       0
    30   1     -35.173586204000003            63.823522427                       0
    31   1     -36.429786159999999      65.999324575000003                       0
    32   1     -37.685986116000002      68.175126723000005                       0
    33   1      3.7686124300000001              0.72526013                       0
    34   1             2.512412474      2.9010622779999999                       0
    35   1      1.2562125179999999      5.0768644260000002                       0
    36   1  1.2561999999999999e-05      7.2526665750000001                       0
    37   1     -1.2561873939999999      9.4284687229999999                       0
    38   1             -2.51238735      11.604270871000001                       0
    39   1     -3.7685873060000001            13.780073019                       0
    40   1     -5.0247872620000003            15.955875167                       0
    41   1     -6.2809872179999999      18.131677315000001                       0
    42   1     -7.5371871739999996            20.307479463                       0
    43   1     -8.7933871299999993      22.483281611999999                       0
    44   1     -10.049587086000001      24.659083760000001                       0
    45   1           -11.305787041            26.834885908                       0
    46   1           -12.561986997      29.010688055999999                       0
    47   1           -13.818186953      31.186490203999998                       0
    48   1     -15.074386908999999      33.362292351999997                       0
    49   1     -16.330586865000001      35.538094501000003                       0
    50   1           -17.586786821      37.713896648999999                       0
    51   1           -18.842986777      39.889698797000001                       0
    52   1           -20.099186733      42.065500944999997                       0
    53   1     -21.355386688999999      44.241303092999999                       0
    54   1     -22.611586644999999      46.417105241000002                       0
    55   1     -23.867786600999999      48.592907388999997                       0
    56   1     -25.123986556999998      50.768709538000003                       0
    57   1     -26.380186513000002      52.944511685999998                       0
    58   1     -27.636386469000001      55.120313834000001                       0
    59   1     -28.892586425000001      57.296115982000003                       0
    60   1     -30.148786381000001      59.471918129999999                       0
    61   1           -31.404986337      61.647720278000001                       0
    62   1     -32.661186291999996            63.823522427                       0
    63   1           -33.917386248      65.999324575000003                       0
    64   1     -35.173586204000003      68.175126723000005                       0
    65   1      6.2810123420000004              0.72526013                       0
    66   1      5.0248123859999998      2.9010622779999999                       0
    67   1      3.7686124300000001      5.0768644260000002                       0
    68   1             2.512412474      7.2526665750000001                       0
    69   1      1.2562125179999999      9.4284687229999999                       0
    70   1  1.2561999999999999e-05      11.604270871000001                       0
    71   1     -1.2561873939999999            13.780073019                       0
    72   1             -2.51238735            15.955875167                       0
    73   1     -3.7685873060000001      18.131677315000001                       0
    74   1     -5.0247872620000003            20.307479463                       0
    75   1     -6.2809872179999999      22.483281611999999                       0
    76   1     -7.5371871739999996      24.659083760000001                       0
    77   1     -8.7933871299999993            26.834885908                       0
    78   1     -10.049587086000001      29.010688055999999                       0
    79   1           -11.305787041      31.186490203999998                       0
    80   1           -12.561986997      33.362292351999997                       0
    81   1           -13.818186953      35.538094501000003                       0
    82   1     -15.074386908999999      37.713896648999999                       0
    83   1     -16.330586865000001      39.889698797000001                       0
    84   1           -17.586786821      42.065500944999997                       0
    85   1           -18.842986777      44.241303092999999                       0
    86   1           -20.099186733      46.417105241000002                       0
    87   1     -21.355386688999999      48.592907388999997                       0
    88   1     -22.611586644999999      50.768709538000003                       0
    89   1     -23.867786600999999      52.944511685999998                       0
    90   1     -25.123986556999998      55.120313834000001                       0
    91   1     -26.380186513000002      57.296115982000003                       0
    92   1     -27.636386469000001      59.471918129999999                       0
    93   1     -28.892586425000001      61.647720278000001                       0
    94   1     -30.148786381000001            63.823522427                       0
    95   1           -31.404986337      65.999324575000003                       0
    96   1     -32.661186291999996      68.175126723000005                       0
    97   1      8.7934122539999997              0.72526013                       0
    98   1             7.537212298      2.9010622779999999                       0
    99   1      6.2810123420000004      5.0768644260000002                       0
   100   1      5.0248123859999998      7.2526665750000001                       0
   101   1      3.7686124300000001      9.4284687229999999                       0
   102   1             2.512412474      11.604270871000001                       0
   103   1      1.2562125179999999            13.780073019                       0
   104   1  1.2561999999999999e-05            15.955875167                       0
   105   1     -1.2561873939999999      18.131677315000001                       0
   106   1             -2.51238735            20.307479463                       0
   107   1     -3.7685873060000001      22.483281611999999                       0
   108   1     -5.0247872620000003      24.659083760000001                       0
   109   1     -6.2809872179999999            26.834885908                       0
   110   1     -7.5371871739999996      29.010688055999999                       0
